Area,Latitude,Longitude,Date,Crime_Type
Kukatpally,17.482845167051266,78.38780586500248,2023-04-08 13:15:00,Theft
Chintal,17.479819966571327,78.4489559075547,2023-11-26 05:55:00,Auto Theft
Kukatpally,17.515901446151478,78.39717048861971,2023-04-18 18:44:00,Theft
Miyapur,17.485801522801527,78.34801419464365,2023-03-04 15:18:00,Auto Theft
Kukatpally,17.52228903125035,78.4139887600724,2023-03-12 10:02:00,Auto Theft
Kukatpally,17.49144592420657,78.39332064171518,2023-10-26 18:32:00,Assault
Banjara Hills,17.417332959342257,78.43245203994093,2023-02-26 13:48:00,Theft
Chintal,17.498193926114883,78.4692962520271,2023-05-23 01:57:00,Auto Theft
Kukatpally,17.48417951163552,78.39730202247942,2023-02-25 11:42:00,Auto Theft
Banjara Hills,17.43728094489314,78.42164772700359,2023-04-18 18:32:00,Ganja Smuggling
Kukatpally,17.500892130949374,78.39913385733435,2023-10-14 10:23:00,Burglary
Banjara Hills,17.42060415618093,78.42524916821364,2023-08-04 00:55:00,Ganja Smuggling
Miyapur,17.500193603791,78.37293290027635,2023-02-09 12:02:00,Auto Theft
Miyapur,17.501929791865816,78.3583972564179,2023-09-22 22:50:00,Robbery
Miyapur,17.48320878933169,78.35681728356916,2023-08-13 23:07:00,Theft
Chintal,17.50983073622542,78.44329654557487,2023-12-03 02:21:00,Ganja Smuggling
Kukatpally,17.502850610515434,78.39414839591349,2023-11-02 02:16:00,Ganja Smuggling
Chintal,17.49712036261678,78.46256838645503,2023-07-31 10:54:00,Auto Theft
Kukatpally,17.508508391331198,78.3828690899186,2023-11-08 16:59:00,Auto Theft
Chintal,17.492849262769543,78.44907638917928,2023-11-15 05:21:00,Theft
Miyapur,17.4920099031785,78.37148431918168,2023-08-23 23:26:00,Assault
Kukatpally,17.512238354312352,78.38988648383426,2023-10-14 07:40:00,Ganja Smuggling
Ameerpet,17.4677074229166,78.4642255496027,2023-05-30 08:24:00,Robbery
Banjara Hills,17.424732525305743,78.42355644980876,2023-01-07 05:42:00,Auto Theft
Ameerpet,17.424472065808633,78.45428100621602,2023-09-05 03:05:00,Burglary
Kukatpally,17.48536899770886,78.41313943416692,2023-08-06 08:24:00,Kidnapping
Kukatpally,17.49275132708639,78.38805511225596,2023-03-19 02:45:00,Assault
Miyapur,17.506835209387358,78.35217394243536,2023-01-20 03:04:00,Theft
Chintal,17.488083261781856,78.43770023545211,2023-09-26 07:29:00,Theft
Kukatpally,17.499128806811527,78.39653382374266,2023-12-30 20:02:00,Theft
Chintal,17.47881436191266,78.45695326609668,2023-02-23 06:29:00,Ganja Smuggling
Kukatpally,17.50189189688483,78.394082555596,2023-02-18 07:07:00,Auto Theft
Ameerpet,17.445274604473713,78.43869378473569,2023-09-02 10:15:00,Auto Theft
Miyapur,17.492849266411245,78.35015169986414,2023-11-04 01:33:00,Ganja Smuggling
Miyapur,17.489660881646,78.3568095660168,2023-03-09 17:08:00,Kidnapping
Miyapur,17.495091814019577,78.37299455302326,2023-08-10 20:47:00,Auto Theft
Ameerpet,17.42774403441794,78.44381592517054,2023-04-10 13:14:00,Kidnapping
Miyapur,17.493043716177628,78.35444929504695,2023-04-12 02:19:00,Burglary
Banjara Hills,17.415990490993092,78.43823550369675,2023-06-26 01:48:00,Theft
Chintal,17.473817331130263,78.46475209791494,2023-12-12 15:12:00,Auto Theft
Ameerpet,17.452325992989113,78.45771349010899,2023-01-11 15:44:00,Robbery
Chintal,17.475191632602204,78.45558510941132,2023-02-22 00:38:00,Ganja Smuggling
Kukatpally,17.479484012494908,78.39579694473261,2023-07-10 21:54:00,Assault
Ameerpet,17.438156896741614,78.43976204542093,2023-01-17 09:20:00,Auto Theft
Ameerpet,17.437783793787165,78.43870721901442,2023-04-05 20:18:00,Burglary
Banjara Hills,17.413246075265835,78.42969198365093,2023-07-13 10:31:00,Ganja Smuggling
Chintal,17.491331058437666,78.43410182340799,2023-09-27 03:04:00,Auto Theft
Chintal,17.470576419213426,78.45760063036707,2023-09-20 18:58:00,Ganja Smuggling
Miyapur,17.49814319485984,78.35320135901428,2023-08-26 03:10:00,Robbery
Banjara Hills,17.43034001506539,78.43430973092875,2023-02-13 10:07:00,Auto Theft
Miyapur,17.50554782030755,78.38465858723409,2023-08-13 18:24:00,Auto Theft
Miyapur,17.518258665027858,78.3595629501669,2023-06-29 12:54:00,Robbery
Ameerpet,17.46019044070569,78.44251685009606,2023-04-15 06:38:00,Kidnapping
Ameerpet,17.435131609120077,78.44949485975347,2023-06-22 01:38:00,Auto Theft
Miyapur,17.490757597299496,78.36939247575258,2023-11-27 19:49:00,Burglary
Chintal,17.473731958985407,78.45216999615964,2023-03-05 18:31:00,Ganja Smuggling
Kukatpally,17.492188020631744,78.40818755746143,2023-06-25 02:26:00,Auto Theft
Miyapur,17.500270835534074,78.35783905143954,2023-08-21 22:12:00,Robbery
Kukatpally,17.50324368154117,78.40023433052144,2023-10-07 14:25:00,Auto Theft
Kukatpally,17.497823238509064,78.38370974484484,2023-02-12 12:56:00,Kidnapping
Banjara Hills,17.421189584070515,78.42412159447787,2023-10-31 13:46:00,Assault
Ameerpet,17.433369815213847,78.4490229483722,2023-11-18 18:13:00,Burglary
Banjara Hills,17.421045357649934,78.43909520499665,2023-07-30 10:11:00,Assault
Banjara Hills,17.4085478351792,78.450873795313,2023-10-02 05:24:00,Burglary
Banjara Hills,17.419043592474996,78.42408848945205,2023-01-12 10:17:00,Ganja Smuggling
Kukatpally,17.49378299219475,78.4073084130255,2023-01-09 21:53:00,Theft
Banjara Hills,17.416035603514235,78.44727073217582,2023-10-23 12:47:00,Kidnapping
Chintal,17.467249126151174,78.44445885599386,2023-07-11 09:06:00,Ganja Smuggling
Banjara Hills,17.41114345096595,78.43956336112132,2023-11-23 01:58:00,Ganja Smuggling
Chintal,17.514820358999305,78.45951430710939,2023-12-21 11:53:00,Ganja Smuggling
Chintal,17.500850084007403,78.44858258629925,2023-10-22 23:30:00,Ganja Smuggling
Chintal,17.48287390591436,78.44575099803352,2023-09-24 22:10:00,Ganja Smuggling
Banjara Hills,17.426869531156278,78.42494859279155,2023-03-16 08:45:00,Auto Theft
Banjara Hills,17.41806831240846,78.43012756608495,2023-03-13 05:31:00,Ganja Smuggling
Kukatpally,17.478344743414013,78.3886715785214,2023-11-04 17:32:00,Assault
Ameerpet,17.435166620681702,78.4507052943128,2023-10-28 12:50:00,Assault
Banjara Hills,17.404377068547937,78.42149551270143,2023-06-07 08:37:00,Auto Theft
Chintal,17.474671292495902,78.4300117255466,2023-12-19 07:35:00,Auto Theft
Ameerpet,17.421287295601058,78.46613217560895,2023-12-22 17:19:00,Burglary
Chintal,17.4755201363163,78.44675129976093,2023-11-11 18:56:00,Ganja Smuggling
Kukatpally,17.499722347759672,78.39149184869994,2023-05-17 10:35:00,Kidnapping
Ameerpet,17.440530441856836,78.45413052899781,2023-02-22 00:47:00,Auto Theft
Banjara Hills,17.41152456083003,78.44932198914266,2023-10-07 07:12:00,Auto Theft
Banjara Hills,17.409811081186334,78.42833817972708,2023-10-19 08:45:00,Theft
Banjara Hills,17.430989096870604,78.44043059086376,2023-06-16 21:15:00,Assault
Miyapur,17.481802920460538,78.37143449776772,2023-12-09 21:48:00,Robbery
Ameerpet,17.43823859046591,78.4704876934977,2023-08-02 05:23:00,Theft
Ameerpet,17.43127732133434,78.4509424620186,2023-12-27 09:35:00,Kidnapping
Chintal,17.485374645533003,78.46216220589635,2023-11-21 10:33:00,Theft
Ameerpet,17.453948908252993,78.43958437413116,2023-09-02 08:52:00,Burglary
Miyapur,17.482647238696373,78.36049422916453,2023-05-28 10:58:00,Burglary
Miyapur,17.506496132853076,78.34825903918471,2023-05-30 10:31:00,Ganja Smuggling
Chintal,17.487701499890854,78.45400622835521,2023-03-26 16:19:00,Theft
Chintal,17.47826969398508,78.44698164732296,2023-02-05 23:40:00,Theft
Chintal,17.491664445532347,78.44667309573127,2023-06-03 01:55:00,Theft
Chintal,17.49386483702824,78.45678799522854,2023-06-03 07:16:00,Theft
Chintal,17.48204082220974,78.45682954543192,2023-06-15 12:40:00,Ganja Smuggling
Miyapur,17.5067953441133,78.33294674130417,2023-11-15 21:56:00,Robbery
Banjara Hills,17.40969575636579,78.43716346009356,2023-01-22 02:08:00,Theft
Kukatpally,17.496849424510714,78.38850345118294,2023-06-08 12:22:00,Theft
Banjara Hills,17.389141253105006,78.4525725154941,2023-02-15 21:08:00,Ganja Smuggling
Miyapur,17.50947400800222,78.36682023919289,2023-09-03 11:09:00,Theft
Chintal,17.499058815051693,78.43716299210905,2023-09-27 15:34:00,Ganja Smuggling
Banjara Hills,17.413208899249803,78.42589046477558,2023-07-09 04:34:00,Kidnapping
Kukatpally,17.47809405791976,78.4222340238077,2023-11-01 03:58:00,Theft
Banjara Hills,17.418452668684118,78.4230742454993,2023-09-10 15:52:00,Burglary
Kukatpally,17.515120048523613,78.39575194349553,2023-05-08 15:57:00,Theft
Chintal,17.480214490357202,78.44507299400482,2023-08-12 01:29:00,Auto Theft
Banjara Hills,17.414423658849394,78.41892179660911,2023-06-14 09:27:00,Robbery
Ameerpet,17.443782501984245,78.45202598269404,2023-05-11 21:15:00,Burglary
Banjara Hills,17.420624904249834,78.43193384190039,2023-12-11 02:24:00,Assault
Chintal,17.49714586072853,78.45347918933572,2023-04-15 18:51:00,Ganja Smuggling
Kukatpally,17.48844650156035,78.40745920939274,2023-04-20 16:54:00,Robbery
Miyapur,17.5076197299094,78.36163188461806,2023-03-15 11:38:00,Auto Theft
Kukatpally,17.507451607971817,78.38407278294156,2023-06-28 03:02:00,Robbery
Chintal,17.49276910865516,78.45632845535351,2023-08-15 12:01:00,Auto Theft
Banjara Hills,17.408186265351745,78.44482244889129,2023-08-05 02:32:00,Kidnapping
Ameerpet,17.4411688700868,78.44267003292032,2023-10-27 16:22:00,Assault
Miyapur,17.491659819894775,78.36237595055957,2023-01-20 20:48:00,Burglary
Kukatpally,17.492338774951374,78.38362596445474,2023-06-03 19:09:00,Kidnapping
Chintal,17.49139740516171,78.44457207768167,2023-02-25 11:59:00,Ganja Smuggling
Ameerpet,17.431629531904964,78.45389375998307,2023-08-05 08:17:00,Kidnapping
Banjara Hills,17.419922198164567,78.43451520599078,2023-02-25 16:38:00,Kidnapping
Kukatpally,17.49655558193548,78.40057810495206,2023-11-05 00:49:00,Assault
Kukatpally,17.49864675719391,78.40753874854865,2023-10-21 11:18:00,Assault
Banjara Hills,17.40489894169569,78.42717414199346,2023-01-10 00:39:00,Theft
Miyapur,17.48100941690976,78.36567603181696,2023-07-21 02:52:00,Assault
Ameerpet,17.438494438195015,78.44981851496557,2023-02-17 03:27:00,Robbery
Miyapur,17.499869030583145,78.35170949836409,2023-12-19 19:50:00,Ganja Smuggling
Kukatpally,17.494030837405823,78.40315127870521,2023-09-08 21:49:00,Ganja Smuggling
Kukatpally,17.48781090112606,78.41819363183743,2023-11-10 06:09:00,Burglary
Banjara Hills,17.415230806457902,78.41674427577956,2023-08-01 21:39:00,Burglary
Ameerpet,17.44339244181707,78.44967972410623,2023-10-11 10:00:00,Theft
Ameerpet,17.430302173823797,78.45377117489234,2023-03-30 22:21:00,Auto Theft
Miyapur,17.508035383715068,78.36385262628018,2023-01-29 17:05:00,Robbery
Chintal,17.502233398079206,78.46494466305168,2023-06-13 21:02:00,Theft
Miyapur,17.496011622444577,78.34958068207604,2023-01-25 22:41:00,Robbery
Ameerpet,17.44193102402562,78.4428686945958,2023-04-10 08:40:00,Theft
Chintal,17.506558984192164,78.47177277595956,2023-07-27 17:40:00,Auto Theft
Chintal,17.505916037864083,78.44567331721998,2023-10-12 13:28:00,Ganja Smuggling
Ameerpet,17.446974319454547,78.42521284128114,2023-08-06 16:49:00,Theft
Chintal,17.501019948052523,78.43872963774861,2023-02-05 23:24:00,Auto Theft
Ameerpet,17.426242731224235,78.44236455421364,2023-08-20 05:19:00,Assault
Banjara Hills,17.403554849416707,78.42255304094655,2023-07-19 19:39:00,Robbery
Kukatpally,17.503650211687788,78.40293572152538,2023-03-13 04:57:00,Burglary
Chintal,17.484839075264883,78.45068233393225,2023-04-01 12:23:00,Ganja Smuggling
Chintal,17.472192538005427,78.44067567494665,2023-11-20 07:32:00,Auto Theft
Banjara Hills,17.40806443126734,78.4302830128235,2023-08-08 03:25:00,Kidnapping
Ameerpet,17.43516763811651,78.44687407784569,2023-10-28 16:33:00,Assault
Kukatpally,17.495540456792238,78.40945126721354,2023-06-13 04:50:00,Kidnapping
Kukatpally,17.50001923868371,78.41250993110084,2023-10-22 05:31:00,Assault
Chintal,17.48817526311727,78.44431822315843,2023-10-17 06:34:00,Auto Theft
Chintal,17.48876681300134,78.43580641326935,2023-05-21 16:19:00,Auto Theft
Chintal,17.50290078971906,78.45955819543538,2023-02-02 20:01:00,Auto Theft
Chintal,17.472310082772317,78.43328792858091,2023-05-13 07:03:00,Theft
Miyapur,17.497897364700016,78.37316242147594,2023-07-16 23:39:00,Assault
Miyapur,17.49388543947772,78.35007851063004,2023-05-14 21:16:00,Kidnapping
Miyapur,17.48431926407003,78.35028381783575,2023-02-28 07:01:00,Assault
Banjara Hills,17.412257376108805,78.42969637351925,2023-03-05 12:49:00,Assault
Chintal,17.504307272394293,78.44098266613409,2023-11-24 13:46:00,Auto Theft
Chintal,17.488884568508595,78.44883139428057,2023-11-02 10:26:00,Theft
Banjara Hills,17.43104354410393,78.45658016861744,2023-10-10 21:31:00,Ganja Smuggling
Banjara Hills,17.425544911356468,78.43706285426003,2023-09-27 17:26:00,Burglary
Miyapur,17.47627414621961,78.3522193645998,2023-11-22 16:27:00,Ganja Smuggling
Kukatpally,17.49029755640774,78.38713744510288,2023-02-01 21:14:00,Theft
Ameerpet,17.446246353492675,78.45661028742433,2023-07-11 21:39:00,Assault
Kukatpally,17.467576972050075,78.39508660096645,2023-06-04 16:32:00,Robbery
Miyapur,17.503374234349632,78.3571143953569,2023-05-05 14:48:00,Ganja Smuggling
Kukatpally,17.50754148482382,78.39421361057188,2023-09-24 04:24:00,Kidnapping
Kukatpally,17.500553531742018,78.40111994947287,2023-03-14 03:26:00,Robbery
Ameerpet,17.42903905283575,78.45819015780003,2023-01-29 17:40:00,Robbery
Chintal,17.48963822623905,78.45540527318484,2023-05-04 03:06:00,Ganja Smuggling
Miyapur,17.50139620830158,78.35616616578632,2023-07-07 07:45:00,Theft
Miyapur,17.49873265082891,78.36626966598794,2023-10-04 01:42:00,Auto Theft
Kukatpally,17.501792754221228,78.40212607226104,2023-02-08 03:29:00,Kidnapping
Chintal,17.487188198340633,78.45179800757765,2023-05-09 08:38:00,Ganja Smuggling
Chintal,17.490056450432572,78.4260346062312,2023-12-21 23:30:00,Theft
Ameerpet,17.441019425880537,78.45677775326097,2023-03-13 18:35:00,Theft
Miyapur,17.484792991458384,78.35352113994836,2023-02-02 08:01:00,Assault
Chintal,17.500100879177197,78.4284055081603,2023-08-08 17:14:00,Auto Theft
Kukatpally,17.48406410982299,78.40873702336518,2023-08-14 06:11:00,Kidnapping
Ameerpet,17.433178844893714,78.42264902498708,2023-06-18 05:51:00,Robbery
Miyapur,17.50953468146934,78.38364406173292,2023-12-21 09:03:00,Burglary
Miyapur,17.496334624501475,78.36124479873281,2023-06-24 17:17:00,Theft
Kukatpally,17.505601295411882,78.4052065022002,2023-08-05 10:16:00,Robbery
Banjara Hills,17.40988672368547,78.43340489705955,2023-07-06 00:48:00,Kidnapping
Miyapur,17.487652374722924,78.35035647199774,2023-08-16 15:40:00,Theft
Kukatpally,17.505128851851698,78.42487685902344,2023-06-03 16:41:00,Auto Theft
Kukatpally,17.485607908636222,78.41149627666918,2023-01-04 06:13:00,Kidnapping
Chintal,17.474344057586617,78.45836052768819,2023-01-30 03:18:00,Auto Theft
Ameerpet,17.454190741888176,78.42845197814047,2023-05-23 02:14:00,Assault
Kukatpally,17.507701368873292,78.40389719091218,2023-04-20 18:11:00,Auto Theft
Ameerpet,17.447446468649,78.44586912129454,2023-11-16 15:31:00,Kidnapping
Kukatpally,17.500310427522308,78.40188850606884,2023-12-18 06:03:00,Ganja Smuggling
Ameerpet,17.444179803593176,78.44262658938533,2023-09-17 16:00:00,Auto Theft
Ameerpet,17.422749668338007,78.44183700089226,2023-03-12 10:59:00,Kidnapping
Kukatpally,17.48218448668527,78.40929421192706,2023-10-26 22:34:00,Ganja Smuggling
Banjara Hills,17.40991972490332,78.4335484986703,2023-06-25 06:52:00,Burglary
Chintal,17.484838667451637,78.46036021411932,2023-08-02 07:37:00,Theft
Chintal,17.496514825910886,78.45897561490214,2023-07-02 00:14:00,Ganja Smuggling
Chintal,17.488722236011927,78.44799731229514,2023-01-30 00:20:00,Auto Theft
Ameerpet,17.439208397342426,78.46763556706664,2023-04-17 01:09:00,Ganja Smuggling
Banjara Hills,17.411354646989402,78.43318048035943,2023-12-14 04:13:00,Assault
Banjara Hills,17.4248564455595,78.4437725556178,2023-12-14 21:05:00,Theft
Miyapur,17.496443683081235,78.34837603799822,2023-09-07 11:37:00,Ganja Smuggling
Ameerpet,17.436175301107806,78.44945572278245,2023-10-29 19:09:00,Robbery
Banjara Hills,17.41168710970769,78.43125090905464,2023-05-03 17:33:00,Assault
Miyapur,17.491202980961038,78.36374115618054,2023-01-06 09:48:00,Kidnapping
Miyapur,17.503423088932443,78.35056790727076,2023-05-11 07:57:00,Robbery
Ameerpet,17.441746939236438,78.45960423452115,2023-02-12 19:25:00,Theft
Ameerpet,17.426480544656854,78.46071228643196,2023-07-13 08:16:00,Auto Theft
Kukatpally,17.489693351107753,78.39515702004745,2023-09-24 11:47:00,Robbery
Kukatpally,17.489748346441992,78.39596317459933,2023-10-01 22:34:00,Burglary
Chintal,17.48076508436142,78.42298399935721,2023-02-25 03:21:00,Theft
Chintal,17.495467093347866,78.4432229820737,2023-04-18 18:44:00,Ganja Smuggling
Kukatpally,17.490183466027407,78.41032381566414,2023-09-11 13:16:00,Burglary
Ameerpet,17.42903793516684,78.43821727059903,2023-11-01 03:49:00,Burglary
Chintal,17.48656625437072,78.45124765705114,2023-02-22 07:41:00,Auto Theft
Kukatpally,17.494316926796035,78.39817048285063,2023-01-08 00:07:00,Robbery
Kukatpally,17.50432822118138,78.39537152549013,2023-05-15 23:48:00,Auto Theft
Ameerpet,17.43457937128218,78.44262798028588,2023-12-03 05:18:00,Ganja Smuggling
Ameerpet,17.43951446023785,78.46370217906339,2023-11-11 05:31:00,Kidnapping
Banjara Hills,17.407552310496733,78.41042351662354,2023-08-19 17:33:00,Kidnapping
Miyapur,17.50636857103642,78.3562166859853,2023-05-24 19:58:00,Auto Theft
Banjara Hills,17.42054998984787,78.41974929400806,2023-09-26 19:02:00,Kidnapping
Chintal,17.485484618716548,78.45249875214651,2023-04-03 08:32:00,Theft
Kukatpally,17.493564983807133,78.3861990141278,2023-02-16 03:23:00,Kidnapping
Miyapur,17.483991679148044,78.34909501172677,2023-12-23 21:26:00,Burglary
Chintal,17.51157869168657,78.43311329158993,2023-09-06 04:04:00,Auto Theft
Chintal,17.482287321051142,78.44346805533874,2023-09-28 12:49:00,Ganja Smuggling
Chintal,17.49742867551421,78.43214872186522,2023-05-06 21:58:00,Theft
Ameerpet,17.441568186263122,78.46467643704302,2023-06-07 14:00:00,Ganja Smuggling
Chintal,17.488566719917884,78.4409263225267,2023-03-14 12:44:00,Theft
Chintal,17.491119409773958,78.43192153008209,2023-04-09 07:42:00,Auto Theft
Ameerpet,17.439018290789363,78.45052433842389,2023-12-23 05:33:00,Assault
Kukatpally,17.493045523457,78.39798313520043,2023-04-03 09:05:00,Auto Theft
Chintal,17.48535797810052,78.45202818247272,2023-11-30 23:37:00,Ganja Smuggling
Miyapur,17.495372115132092,78.357800879659,2023-04-01 20:20:00,Assault
Kukatpally,17.49157428069297,78.39754974569983,2023-01-28 18:08:00,Burglary
Miyapur,17.488593376409423,78.36295428870507,2023-10-15 17:03:00,Ganja Smuggling
Chintal,17.484862318672782,78.45227162596474,2023-06-06 20:11:00,Auto Theft
Banjara Hills,17.415835923910016,78.4307817664773,2023-05-10 19:27:00,Ganja Smuggling
Ameerpet,17.44060115398177,78.46820530098678,2023-12-31 16:10:00,Theft
Miyapur,17.513050413585592,78.350187186444,2023-10-09 00:09:00,Assault
Kukatpally,17.49172441086053,78.40337821269713,2023-03-17 18:23:00,Kidnapping
Chintal,17.49728250308989,78.45152787274868,2023-07-28 00:06:00,Ganja Smuggling
Kukatpally,17.49833624264742,78.39829295436591,2023-11-29 08:09:00,Ganja Smuggling
Ameerpet,17.434863367561146,78.44790995808034,2023-01-31 09:13:00,Assault
Chintal,17.485129199817578,78.43881609655898,2023-12-05 17:37:00,Auto Theft
Banjara Hills,17.40182949842455,78.43629564952026,2023-11-26 19:46:00,Burglary
Chintal,17.48516616320585,78.44836411904168,2023-06-01 23:36:00,Ganja Smuggling
Kukatpally,17.49836020262904,78.40340922180782,2023-10-28 03:22:00,Burglary
Kukatpally,17.483617848649402,78.41414788249371,2023-05-21 01:02:00,Kidnapping
Ameerpet,17.44916091020623,78.44665898952132,2023-02-15 14:56:00,Ganja Smuggling
Banjara Hills,17.41304404640285,78.43094934487974,2023-06-19 11:08:00,Auto Theft
Banjara Hills,17.412756068150497,78.44177230174472,2023-03-18 04:49:00,Kidnapping
Chintal,17.48102946792959,78.45367715657042,2023-12-14 17:36:00,Ganja Smuggling
Ameerpet,17.417069704757054,78.44710804238773,2023-08-31 17:46:00,Theft
Banjara Hills,17.40709957441777,78.43075440399438,2023-08-08 03:00:00,Robbery
Chintal,17.480020822269704,78.4401100786027,2023-10-30 00:19:00,Auto Theft
Miyapur,17.503022392212884,78.37423665290216,2023-04-03 16:12:00,Assault
Kukatpally,17.4941007363306,78.40989129506846,2023-10-09 14:02:00,Robbery
Kukatpally,17.49223390139112,78.41252116068564,2023-04-15 06:49:00,Ganja Smuggling
Ameerpet,17.428832435746717,78.4587115616601,2023-04-26 15:56:00,Ganja Smuggling
Ameerpet,17.429909889985577,78.44441544719379,2023-02-08 08:33:00,Auto Theft
Banjara Hills,17.42353064557367,78.43016093030282,2023-09-05 01:31:00,Auto Theft
Ameerpet,17.439219895698432,78.44836375720358,2023-03-14 09:10:00,Theft
Banjara Hills,17.420852241071742,78.43353204336012,2023-11-26 15:14:00,Auto Theft
Kukatpally,17.472760263198623,78.40636908066475,2023-05-04 11:00:00,Burglary
Miyapur,17.490867038546693,78.36133286019327,2023-08-28 22:34:00,Auto Theft
Miyapur,17.490932578215943,78.34792124302908,2023-07-02 15:03:00,Auto Theft
Kukatpally,17.498168739744404,78.38241602540833,2023-01-17 23:15:00,Burglary
Banjara Hills,17.394710251908904,78.4256189102719,2023-11-17 12:07:00,Auto Theft
Ameerpet,17.44137363234787,78.46213273123033,2023-01-31 08:39:00,Theft
Chintal,17.486789039175626,78.43343725133973,2023-02-23 04:44:00,Ganja Smuggling
Miyapur,17.483287054964528,78.36479905605066,2023-04-11 18:05:00,Theft
Ameerpet,17.438996901155573,78.43806696686836,2023-09-04 20:34:00,Burglary
Ameerpet,17.417266475370482,78.42716069600564,2023-02-04 13:21:00,Assault
Chintal,17.489144865973767,78.4335724729392,2023-11-03 00:26:00,Ganja Smuggling
Banjara Hills,17.40402674400071,78.44290134585032,2023-12-01 03:27:00,Assault
Miyapur,17.498492287470576,78.35096325851758,2023-07-01 15:00:00,Kidnapping
Miyapur,17.50365757685837,78.36239534010227,2023-11-06 11:10:00,Assault
Chintal,17.464670133745585,78.47279261985935,2023-08-07 21:46:00,Ganja Smuggling
Chintal,17.50412240912121,78.45061532561782,2023-02-17 15:17:00,Theft
Ameerpet,17.45340515911732,78.4543684209149,2023-11-07 21:01:00,Burglary
Kukatpally,17.50444480703248,78.39358800520957,2023-01-04 16:08:00,Auto Theft
Miyapur,17.498014249064138,78.357798504831,2023-07-04 17:18:00,Burglary
Banjara Hills,17.411781532473306,78.4184795848374,2023-11-02 12:22:00,Kidnapping
Chintal,17.488172395482295,78.44373062399505,2023-11-04 21:54:00,Ganja Smuggling
Ameerpet,17.444776396568777,78.44521919739616,2023-02-08 08:40:00,Assault
Chintal,17.47658878347808,78.45790354941917,2023-06-20 05:20:00,Auto Theft
Chintal,17.510705915859546,78.44239945893258,2023-10-30 21:15:00,Auto Theft
Kukatpally,17.521977034139766,78.3880556017491,2023-11-16 21:30:00,Kidnapping
Kukatpally,17.485530928569677,78.38664825665239,2023-04-27 02:35:00,Auto Theft
Ameerpet,17.4346886936498,78.43337409962278,2023-10-06 06:17:00,Ganja Smuggling
Banjara Hills,17.39985556035657,78.4403061967074,2023-04-17 04:44:00,Burglary
Kukatpally,17.496722600846724,78.4125414214793,2023-08-20 04:05:00,Assault
Miyapur,17.49678862222088,78.34234194762095,2023-09-18 20:02:00,Burglary
Chintal,17.499595385822694,78.44813673928594,2023-03-13 00:03:00,Auto Theft
Miyapur,17.498462276049224,78.35995307728565,2023-03-09 14:59:00,Ganja Smuggling
Miyapur,17.49849257412529,78.36404580687656,2023-04-18 03:01:00,Kidnapping
Banjara Hills,17.4172731248415,78.43132136018869,2023-07-02 22:03:00,Theft
Banjara Hills,17.40824987132788,78.43923958183132,2023-07-03 01:43:00,Assault
Chintal,17.493341868187503,78.44922839663829,2023-07-27 06:31:00,Ganja Smuggling
Miyapur,17.48908007833056,78.37058145615637,2023-06-20 11:20:00,Kidnapping
Miyapur,17.498935113019034,78.35698576036627,2023-09-07 00:29:00,Auto Theft
Kukatpally,17.478523490514313,78.37587858047138,2023-10-16 17:54:00,Theft
Banjara Hills,17.39460103408743,78.42132041650895,2023-12-15 15:07:00,Assault
Ameerpet,17.446372809864958,78.44563949198782,2023-09-07 00:31:00,Ganja Smuggling
Chintal,17.481046898841576,78.44431677374435,2023-06-14 01:11:00,Auto Theft
Banjara Hills,17.39637004179481,78.42454949134964,2023-09-06 06:51:00,Assault
Ameerpet,17.45928597923838,78.43458937435966,2023-01-16 10:45:00,Kidnapping
Miyapur,17.485564298763933,78.35518036868781,2023-05-28 01:03:00,Assault
Miyapur,17.50735522002353,78.34681037723456,2023-01-04 11:59:00,Theft
Chintal,17.4847388814649,78.44113709200774,2023-09-23 01:44:00,Auto Theft
Kukatpally,17.506295214383048,78.41857258695747,2023-04-29 13:43:00,Kidnapping
Kukatpally,17.501771663613123,78.40436635262125,2023-06-22 15:48:00,Burglary
Miyapur,17.512086370439093,78.36056784954731,2023-10-11 00:19:00,Theft
Kukatpally,17.502468501248156,78.40620442458457,2023-07-17 05:42:00,Assault
Miyapur,17.506772579557428,78.37386411139326,2023-01-09 00:37:00,Burglary
Kukatpally,17.510747697559605,78.40587409463903,2023-06-29 19:29:00,Theft
Ameerpet,17.438979394649692,78.44636573347748,2023-01-13 17:33:00,Auto Theft
Miyapur,17.49707330317774,78.37246116617621,2023-07-04 16:55:00,Burglary
Ameerpet,17.440832005684847,78.43846580559084,2023-08-13 10:32:00,Ganja Smuggling
Miyapur,17.489963436847624,78.34928951990719,2023-02-07 10:57:00,Kidnapping
Ameerpet,17.433650522741853,78.44216633560703,2023-03-31 21:48:00,Ganja Smuggling
Chintal,17.486495745553015,78.46166994583648,2023-03-08 20:41:00,Ganja Smuggling
Kukatpally,17.49346441404383,78.40153983881889,2023-12-31 20:15:00,Burglary
Chintal,17.4925298268925,78.4578509607573,2023-11-14 16:34:00,Theft
Banjara Hills,17.411595127732898,78.43167249004303,2023-02-19 13:27:00,Assault
Chintal,17.51242836701471,78.44444101277786,2023-08-28 16:30:00,Theft
Miyapur,17.50047259661152,78.36306475312979,2023-01-16 00:51:00,Theft
Miyapur,17.506044883431162,78.35958908198792,2023-09-14 10:48:00,Robbery
Chintal,17.4693310997257,78.43749065787688,2023-06-10 01:57:00,Ganja Smuggling
